Gen,Family,follicle.count,TV.follicles.mm3,TV.follicles.microns
Inb.5,32,12,0.016434351,16.43435108
Inb.5,33,1,0.016634159,16.63415865
Inb.5,33,2,0.021508962,21.50896157
Inb.5,33,3,0.023219131,23.21913083
Inb.5,33,4,0.022721595,22.72159514
Inb.5,33,5,0.005693238,5.69323769
Inb.5,33,6,0.018184577,18.18457658
Inb.5,33,7,0.030813797,30.81379683
Inb.5,33,8,0.021988698,21.98869787
Inb.5,33,9,0.016534054,16.53405365
Inb.5,33,10,0.015796038,15.79603769
Inb.5,33,11,0.01170473,11.70473024
Inb.5,34,1,0.021390128,21.39012779
Inb.5,34,2,0.026289474,26.28947448
Inb.5,34,3,0.014205207,14.20520743
Inb.5,34,4,0.021988698,21.98869787
Inb.5,34,5,0.019104459,19.10445944
Inb.5,34,6,0.016886187,16.8861871
Inb.5,34,7,0.02144949,21.44948982
Inb.5,34,8,0.007412631,7.412630868
Inb.5,34,9,0.015459281,15.45928083
Inb.5,34,10,0.018291231,18.29123072
Inb.5,34,11,0.011119605,11.11960486
Inb.5,34,12,0.013364626,13.36462555
Inb.5,35,1,0.022969465,22.96946491
Inb.5,35,2,0.017605382,17.60538237
Inb.5,35,3,0.027184067,27.184067
Inb.5,35,4,0.035913233,35.91323296
Inb.5,35,5,0.045447813,45.44781275
Inb.5,35,6,0.028241239,28.2412395
Inb.5,35,7,0.026494149,26.49414941
Inb.5,35,8,0.027463353,27.46335319
Inb.5,35,9,0.033618128,33.61812752
Inb.5,35,10,0.025816005,25.81600486
Inb.5,35,11,0.036672533,36.67253251
Inb.5,35,12,0.023094073,23.09407295
Inb.5,38,1,0.015411567,15.41156704
Inb.5,38,2,0.01239228,12.39227977
Inb.5,38,3,0.020686305,20.6863053
Inb.5,38,4,0.02091917,20.9191696
Inb.5,38,5,0.015747633,15.74763311
Inb.5,38,6,0.015459281,15.45928083
Inb.5,38,7,0.018994664,18.99466396
Inb.5,38,8,0.014205207,14.20520743
Inb.5,38,9,0.01633505,16.33505014
Inb.5,38,10,0.012893481,12.89348099
Inb.5,38,11,0.006224279,6.224279179
Inb.5,38,12,0.025083523,25.08352281
Inb.5,39,1,0.01608855,16.08854954
Inb.5,39,2,0.019492074,19.49207445
Inb.5,39,3,0.016634159,16.63415865
Inb.5,39,4,0.036081052,36.08105154
Inb.5,39,5,0.026425807,26.42580684
Inb.5,39,6,0.019159515,19.15951548
Inb.5,39,7,0.004024451,4.024451199
Inb.5,39,8,0.018722017,18.72201748
Inb.5,39,9,0.016434351,16.43435108
Inb.5,39,10,0.019492074,19.49207445
Inb.5,39,11,0.018830761,18.83076077
Inb.5,40,1,0.023219131,23.21913083
Inb.5,40,2,0.022170422,22.17042173
Inb.5,40,3,0.022598332,22.59833178
Inb.5,40,4,0.030512196,30.51219574
Inb.5,40,5,0.021568543,21.56854314
Inb.5,40,6,0.026085856,26.0858564
Inb.5,40,7,0.024235886,24.23588571
Inb.5,40,8,0.014295686,14.29568619
Inb.5,40,9,0.015459281,15.45928083
Inb.5,40,10,0.009107618,9.107618102
Inb.5,40,11,0.00779956,7.799559558
Inb.5,40,12,0.022049162,22.04916172
Inb.5,42,1,0.028599627,28.59962661
Inb.5,42,2,0.01982846,19.82845956
Inb.5,42,3,0.027885859,27.88585897
Inb.5,42,4,0.021036254,21.03625424
Inb.5,42,5,0.035081942,35.08194151
Inb.5,42,6,0.04099486,40.99485957
Inb.5,42,7,0.036842706,36.8427064
Inb.5,42,8,0.023470599,23.47059939
Inb.5,42,9,0.025348254,25.34825439
Inb.5,42,10,0.026631188,26.63118784
Inb.5,42,11,0.034101448,34.10144789
Inb.5,42,12,0.002965485,2.965484634
Inb.5,43,1,0.038485689,38.48568889
Inb.5,43,2,0.032901743,32.90174348
Inb.5,43,3,0.023851196,23.85119635
Inb.5,43,4,0.030813797,30.81379683
Inb.5,43,5,0.039014493,39.01449254
Inb.5,43,6,0.02080252,20.80252023
Inb.5,43,7,0.023723877,23.72387707
Inb.5,43,8,0.013364626,13.36462555
Inb.5,43,9,0.023094073,23.09407295
Inb.5,43,10,0.028027651,28.0276512
Inb.5,43,11,0.017553347,17.55334679
Inb.5,43,12,0.035997077,35.99707705
Inb.5,44,1,0.02697585,26.97584953
Inb.5,44,2,0.028312676,28.31267599
Inb.5,44,3,0.021988698,21.98869787
Inb.5,44,4,0.00667759,6.677590409
Inb.5,44,5,0.02656261,26.56260971
Inb.5,44,6,0.027885859,27.88585897
Inb.5,44,7,0.031269915,31.26991476
Inb.5,44,8,0.022292126,22.29212552
Inb.5,44,9,0.031041297,31.04129728
Inb.5,44,10,0.036502883,36.50288343
Inb.5,44,11,0.028816107,28.81610731
Inb.5,44,12,0.02109496,21.09496003
Inb.5,45,1,0.036587642,36.58764242
Inb.5,45,2,0.018131405,18.13140534
Inb.5,45,3,0.027603711,27.60371077
Inb.5,45,4,0.037961685,37.96168524
Inb.5,45,5,0.023723877,23.72387707
Inb.5,45,6,0.027533472,27.53347236
Inb.5,45,7,0.031041297,31.04129728
Inb.5,45,8,0.024171486,24.1714857
Inb.5,45,9,0.022049162,22.04916172
Inb.5,45,10,0.007038715,7.03871535
Inb.5,45,11,0.036672533,36.67253251
Inb.5,45,12,0.024235886,24.23588571
Inb.6,1,1,0.015033386,15.03338615
Inb.6,1,2,0.009516379,9.516379196
Inb.6,1,3,0.006329033,6.329033452
Inb.6,1,4,0.019772129,19.77212874
Inb.6,1,5,0.010928987,10.92898725
Inb.6,1,6,0.016634159,16.63415865
Inb.6,1,7,0.011312426,11.31242612
Inb.6,1,8,0.013191995,13.19199529
Inb.6,1,9,0.013714391,13.71439103
Inb.6,1,10,0.012935847,12.93584726
Inb.6,1,11,0.017867103,17.86710333
Inb.6,1,12,0.007412631,7.412630868
Inb.6,2,1,0.024755209,24.75520865
Inb.6,2,2,0.014893179,14.89317931
Inb.6,2,3,0.015080317,15.08031657
Inb.6,2,4,0.015221694,15.22169362
Inb.6,2,5,0.013408017,13.40801716
Inb.6,2,6,0.010554312,10.55431231
Inb.6,2,7,0.015651121,15.65112082
Inb.6,2,8,0.018398301,18.39830106
Inb.6,2,9,0.017867103,17.86710333
Inb.6,5,1,0.025816005,25.81600486
Inb.6,5,2,0.021628235,21.62823465
Inb.6,5,3,0.021988698,21.98869787
Inb.6,5,4,0.021390128,21.39012779
Inb.6,5,5,0.031269915,31.26991476
Inb.6,5,6,0.023031713,23.03171275
Inb.6,5,7,0.019884897,19.88489726
Inb.6,5,8,0.024951851,24.95185105
Inb.6,5,9,0.014025397,14.02539683
Inb.6,5,10,0.024043028,24.04302812
Inb.6,5,11,0.022721595,22.72159514
Inb.6,5,12,0.031499652,31.49965199
Inb.6,6,1,0.01194441,11.94441018
Inb.6,6,2,0.004102847,4.102847416
Inb.6,6,3,0.008293973,8.293972796
Inb.6,6,4,0.003814024,3.814024468
Inb.6,6,5,0.005791962,5.791962175
Inb.6,6,6,0.011824165,11.82416535
Inb.6,6,7,0.011119605,11.11960486
Inb.6,6,8,0.006461621,6.461620669
Inb.6,6,9,0.004766978,4.766977643
Inb.6,6,10,0.00689832,6.898319622
Inb.6,6,11,0.005124357,5.124357447
Inb.6,6,12,0.003665684,3.665683907
Inb.6,7,1,0.009378795,9.378795137
Inb.6,7,2,0.01608855,16.08854954
Inb.6,7,3,0.019159515,19.15951548
Inb.6,7,4,0.01218734,12.18733997
Inb.6,7,5,0.012025025,12.0250246
Inb.6,7,6,0.006596047,6.596046792
Inb.6,7,7,0.017038619,17.03861917
Inb.6,7,8,0.016987707,16.98770699
Inb.6,7,9,0.018131405,18.13140534
Inb.6,7,10,0.017191966,17.19196582
Inb.6,7,11,0.012935847,12.93584726
Inb.6,8,1,0.010152171,10.15217129
Inb.6,8,2,0.010815669,10.81566917
Inb.6,8,3,0.010406874,10.40687354
Inb.6,8,4,0.007038715,7.03871535
Inb.6,8,5,0.005547264,5.547264438
Inb.6,8,6,0.008581047,8.581046809
Inb.6,8,7,0.008940816,8.940816093
Inb.6,8,8,0.00900729,9.00729029
Inb.6,8,9,0.00744193,7.44192977
Inb.6,8,10,0.009620446,9.62044561
Inb.6,8,11,0.010665801,10.66580061
Inb.6,8,12,0.009174916,9.174915502
Inb.6,9,1,0.021508962,21.50896157
Inb.6,9,2,0.023156546,23.15654561
Inb.6,9,3,0.027323472,27.32347221
Inb.6,9,4,0.040903421,40.90342126
Inb.6,9,5,0.028312676,28.31267599
Inb.6,9,6,0.010815669,10.81566917
Inb.6,9,7,0.016484152,16.48415211
Inb.6,9,8,0.019772129,19.77212874
Inb.6,9,9,0.020455176,20.45517555
Inb.6,9,10,0.013714391,13.71439103
Inb.6,9,11,0.011864157,11.86415686
Inb.6,11,1,0.024755209,24.75520865
Inb.6,11,2,0.01231003,12.3100304
Inb.6,11,3,0.026289474,26.28947448
Inb.6,11,4,0.016936896,16.93689634
Inb.6,11,5,0.01628555,16.28555002
Inb.6,11,6,0.013626385,13.62638452
Inb.6,11,7,0.028961033,28.96103298
Inb.6,11,8,0.019049509,19.04950897
Inb.6,11,9,0.020054853,20.05485274
Inb.6,11,10,0.015033386,15.03338615
Inb.6,11,11,0.020054853,20.05485274
Inb.6,11,12,0.014569426,14.569426
Inb.6,12,1,0.019941442,19.94144196
Inb.6,12,2,0.019325318,19.32531807
Inb.6,12,3,0.009516379,9.516379196
Inb.6,12,4,0.021628235,21.62823465
Inb.6,12,5,0.018994664,18.99466396
Inb.6,12,6,0.019603777,19.60377661
Inb.6,12,7,0.023407563,23.4075629
Inb.6,12,8,0.023533749,23.53374895
Inb.6,12,9,0.02080252,20.80252023
Inb.6,12,10,0.029840803,29.84080258
Inb.6,12,11,0.021868102,21.86810199
Inb.6,13,1,0.038573489,38.57348891
Inb.6,13,2,0.002148996,2.148995728
Inb.6,13,3,0.005942179,5.942178588
Inb.6,13,4,0.003647416,3.647416413
Inb.6,13,5,0.004323672,4.323672324
Inb.6,13,6,0.003611064,3.611063695
Inb.6,13,7,0.004364655,4.364654728
Inb.6,13,8,0.004385243,4.385242688
Inb.6,13,9,0.001549035,1.549034971
Inb.6,13,10,0.003795267,3.795267004
Inb.6,14,1,0.022414274,22.41427388
Inb.6,14,2,0.027463353,27.46335319
Inb.6,14,3,0.021036254,21.03625424
Inb.6,14,4,0.024624689,24.62468936
Inb.6,14,5,0.040176805,40.17680471
Inb.6,14,6,0.011081305,11.08130545
Inb.6,14,7,0.016987707,16.98770699
Inb.6,14,8,0.013408017,13.40801716
Inb.6,14,9,0.021153775,21.15377494
Inb.6,14,10,0.018939924,18.93992433
Inb.6,14,11,0.017814553,17.81455306
Inb.6,14,12,0.018939924,18.93992433
Inb.6,16,1,0.006018251,6.018251081
Inb.6,16,2,0.00880885,8.808850473
Inb.6,16,3,0.014070206,14.07020637
Inb.6,16,4,0.002360661,2.360661246
Inb.6,16,5,0.014846638,14.84663816
Inb.6,16,6,0.013582523,13.5825228
Inb.6,16,7,0.024755209,24.75520865
Inb.6,16,8,0.005742458,5.742458494
Inb.6,16,9,0.01037023,10.37022965
Inb.6,16,10,0.015507093,15.50709301
Inb.6,16,11,0.008388941,8.388941033
Inb.6,17,1,0.014250399,14.25039894
Inb.6,17,2,0.011625555,11.62555534
Inb.6,17,3,0.015363952,15.36395152
Inb.6,17,4,0.009937191,9.937191354
Inb.6,17,5,0.009655302,9.655302263
Inb.6,17,6,0.00813729,8.137289835
Inb.6,17,7,0.008613347,8.613346825
Inb.6,17,8,0.006120687,6.120687217
Inb.6,17,9,0.008613347,8.613346825
Inb.6,17,10,0.014707597,14.70759667
Inb.6,17,11,0.012516339,12.5163395
Inb.6,17,12,0.011004971,11.00497067
Inb.6,18,1,0.019436383,19.43638284
Inb.6,18,2,0.019159515,19.15951548
Inb.6,18,3,0.017140748,17.14074848
Inb.6,18,4,0.014800194,14.80019407
Inb.6,18,5,0.016734667,16.73466689
Inb.6,18,6,0.017140748,17.14074848
Inb.6,18,7,0.032743942,32.74394162
Inb.6,18,8,0.009141226,9.141225515
Inb.6,18,9,0.013451503,13.45150258
Inb.6,18,10,0.022598332,22.59833178
Inb.6,18,11,0.021928345,21.92834466
Inb.6,18,12,0.013538755,13.5387553
Inb.6,19,1,0.011824165,11.82416535
Inb.6,19,2,0.011784264,11.78426381
Inb.6,19,3,0.008199724,8.199724012
Inb.6,19,4,0.012106001,12.10600093
Inb.6,19,5,0.011984672,11.98467221
Inb.6,19,6,0.0102972,10.29720014
Inb.6,19,7,0.008613347,8.613346825
Inb.6,19,8,0.016534054,16.53405365
Inb.6,19,9,0.012978306,12.97830625
Inb.6,19,10,0.013020858,13.02085804
Inb.6,19,11,0.004876812,4.876811567
Inb.6,19,12,0.00887467,8.874669757
Inb.6,20,1,0.021688036,21.68803619
Inb.6,20,2,0.014986553,14.98655321
Inb.6,20,3,0.013714391,13.71439103
Inb.6,20,4,0.008613347,8.613346825
Inb.6,20,5,0.020168693,20.16869269
Inb.6,20,6,0.02697585,26.97584953
Inb.6,20,7,0.007181003,7.181003175
Inb.6,20,8,0.005239594,5.2395936
Inb.6,20,9,0.005767175,5.767174924
Inb.6,20,10,0.004202266,4.202265941
Inb.6,20,11,0.011744452,11.74445214
Inb.6,20,12,0.008452654,8.452654238
Inb.6,21,1,0.017243285,17.24328509
Inb.6,21,2,0.016634159,16.63415865
Inb.6,21,3,0.012641224,12.64122445
Inb.6,21,4,0.017449583,17.44958343
Inb.6,21,5,0.01310624,13.10624044
Inb.6,21,6,0.010260814,10.2608143
Inb.6,21,7,0.020111719,20.11171901
Inb.6,21,8,0.009937191,9.937191354
Inb.6,21,9,0.018559689,18.55968875
Inb.6,21,10,0.015459281,15.45928083
Inb.6,21,11,0.009655302,9.655302263
Inb.6,21,12,0.030813797,30.81379683
Inb.6,22,1,0.011904238,11.90423843
Inb.6,22,2,0.02845591,28.45591017
Inb.6,22,3,0.013582523,13.5825228
Inb.6,22,4,0.009141226,9.141225515
Inb.6,22,5,0.013980683,13.98068252
Inb.6,22,6,0.006120687,6.120687217
Inb.6,22,7,0.013891539,13.89153923
Inb.6,22,8,0.007679105,7.679105184
Inb.6,22,9,0.015459281,15.45928083
Inb.6,22,10,0.021212699,21.21269907
Inb.6,22,11,0.011390174,11.39017448
Inb.6,22,12,0.019214677,19.2146772
Inb.6,23,1,0.019269945,19.2699447
Inb.6,23,2,0.020111719,20.11171901
Inb.6,23,3,0.014615386,14.61538631
Inb.6,23,4,0.020225774,20.22577386
Inb.6,23,5,0.018939924,18.93992433
Inb.6,23,6,0.01218734,12.18733997
Inb.6,23,7,0.025017629,25.01762918
Inb.6,23,8,0.010152171,10.15217129
Inb.6,23,9,0.012978306,12.97830625
Inb.6,23,10,0.021988698,21.98869787
Inb.6,23,11,0.019715905,19.71590471
Inb.6,23,12,0.018830761,18.83076077
Inb.6,24,1,0.025816005,25.81600486
Inb.6,24,2,0.035247162,35.24716231
Inb.6,24,3,0.053968437,53.96843663
Inb.6,24,4,0.032040076,32.04007552
Inb.6,24,5,0.036587642,36.58764242
Inb.6,24,6,0.013321328,13.32132766
Inb.6,24,7,0.033538021,33.53802082
Inb.6,24,8,0.01218734,12.18733997
Inb.6,24,9,0.020860791,20.86079056
Inb.6,24,10,0.024365029,24.36502871
Inb.6,24,11,0.022907329,22.90732933
Inb.6,24,12,0.014160112,14.16011157
Inb.6,27,1,0.01239228,12.39227977
Inb.6,27,2,0.007412631,7.412630868
Inb.6,27,3,0.024429772,24.42977188
Inb.6,27,4,0.007890722,7.890722324
Inb.6,27,5,0.013980683,13.98068252
Inb.6,27,6,0.012893481,12.89348099
Inb.6,27,7,0.013321328,13.32132766
Inb.6,27,8,0.013020858,13.02085804
Inb.6,27,9,0.010333672,10.33367188
Inb.6,27,10,0.012893481,12.89348099
Inb.6,27,11,0.015699328,15.69932752
Inb.6,27,12,0.015603013,15.6030129
Inb.6,31,1,0.010554312,10.55431231
Inb.6,31,2,0.011273685,11.27368497
Inb.6,31,3,0.009378795,9.378795137
Inb.6,31,4,0.013626385,13.62638452
Inb.6,31,5,0.013891539,13.89153923
Inb.6,31,6,0.008106192,8.106191945
Inb.6,31,7,0.014523562,14.52356216
Inb.6,31,8,0.018830761,18.83076077
Inb.6,31,9,0.007589583,7.589582844
Inb.6,31,10,0.012683037,12.68303663
Inb.6,31,11,0.014800194,14.80019407
Inb.6,31,12,0.012978306,12.97830625
Inb.6,32,1,0.019884897,19.88489726
Inb.6,32,2,0.013936063,13.93606336
Inb.6,32,3,0.019547872,19.54787234
Inb.6,32,4,0.034101448,34.10144789
Inb.6,32,5,0.010224514,10.22451429
Inb.6,32,6,0.020686305,20.6863053
Inb.6,32,7,0.015699328,15.69932752
Inb.6,32,8,0.02449463,24.49462965
Inb.6,32,9,0.017814553,17.81455306
Inb.6,32,10,0.015363952,15.36395152
Inb.6,32,11,0.021568543,21.56854314
Inb.6,32,12,0.018722017,18.72201748
Inb.6,33,1,0.015033386,15.03338615
Inb.6,33,2,0.012065467,12.06546748
Inb.6,33,3,0.015316434,15.31643418
Inb.6,33,4,0.012724941,12.7249409
Inb.6,33,5,0.01037023,10.37022965
Inb.6,33,6,0.0101883,10.18829998
Inb.6,33,7,0.011507464,11.50746369
Inb.6,33,8,0.006146477,6.146476596
Inb.6,33,9,0.011625555,11.62555534
Inb.6,33,10,0.0101883,10.18829998
Inb.6,33,11,0.012851207,12.85120731
Inb.6,33,12,0.011904238,11.90423843
Inb.6,34,1,0.025614842,25.6148421
Inb.6,34,2,0.026289474,26.28947448
Inb.6,34,3,0.015844541,15.84454135
Inb.6,34,4,0.015699328,15.69932752
Inb.6,34,5,0.014115111,14.11511125
Inb.6,34,6,0.025149532,25.14953205
Inb.6,34,7,0.026221484,26.2214845
Inb.6,34,8,0.014615386,14.61538631
Inb.6,34,9,0.01310624,13.10624044
Inb.6,34,10,0.009690243,9.690243009
Inb.6,34,11,0.010406874,10.40687354
Inb.6,34,12,0.01170473,11.70473024
Inb.6,35,1,0.022049162,22.04916172
Inb.6,35,2,0.014386548,14.38654833
Inb.6,35,3,0.012935847,12.93584726
Inb.6,35,4,0.013191995,13.19199529
Inb.6,35,5,0.012935847,12.93584726
Inb.6,35,6,0.008199724,8.199724012
Inb.6,35,7,0.010116128,10.11612812
Inb.6,35,8,0.015603013,15.6030129
Inb.6,35,9,0.008013374,8.01337386
Inb.6,35,10,0.014432123,14.43212342
Inb.6,35,11,0.016835579,16.83557918
Inb.6,35,12,0.012025025,12.0250246
Inb.6,38,1,0.012106001,12.10600093
Inb.6,38,2,0.009208688,9.208688163
Inb.6,38,3,0.008293973,8.293972796
Inb.6,38,4,0.012228146,12.22814576
Inb.6,38,5,0.015033386,15.03338615
Inb.6,38,6,0.009344608,9.344607582
Inb.6,38,7,0.013670341,13.67034056
Inb.6,38,8,0.015603013,15.6030129
Inb.6,38,9,0.009040651,9.040650591
Inb.6,38,10,0.016886187,16.8861871
Inb.6,38,11,0.01633505,16.33505014
Inb.6,38,12,0.014569426,14.569426
Inb.6,39,1,0.002778902,2.778902263
Inb.6,39,2,0.00779956,7.799559558
Inb.6,39,3,0.007739176,7.73917614
Inb.6,39,4,0.014477795,14.47779466
Inb.6,39,5,0.031730512,31.73051172
Inb.6,39,6,0.015411567,15.41156704
Inb.6,39,7,0.006461621,6.461620669
Inb.6,39,8,0.007152394,7.152393634
Inb.6,39,9,0.01008017,10.08017035
Inb.6,39,10,0.009310503,9.310503208
Inb.6,39,11,0.007267289,7.267289345
Inb.6,39,12,0.00900729,9.00729029
Inb.6,40,1,0.003110774,3.110773539
Inb.6,40,2,0.009620446,9.62044561
Inb.6,40,3,0.008420757,8.420757464
Inb.6,40,4,0.015651121,15.65112082
Inb.6,40,5,0.012025025,12.0250246
Inb.6,40,6,0.004615999,4.615998801
Inb.6,40,7,0.010406874,10.40687354
Inb.6,40,8,0.00867819,8.678189818
Inb.6,40,9,0.016987707,16.98770699
Inb.6,40,10,0.008645728,8.645727795
Inb.6,40,11,0.015555004,15.55500366
Inb.6,40,12,0.011043094,11.04309409
Inb.6,42,1,0.012474895,12.4748947
Inb.6,42,2,0.011390174,11.39017448
Inb.6,42,3,0.010152171,10.15217129
Inb.6,42,4,0.009413066,9.413065974
Inb.6,42,5,0.01608855,16.08854954
Inb.6,42,6,0.010260814,10.2608143
Inb.6,42,7,0.016987707,16.98770699
Inb.6,42,8,0.019659787,19.65978737
Inb.6,42,9,0.018667803,18.66780317
Inb.6,42,10,0.009725268,9.72526795
Inb.6,42,11,0.013408017,13.40801716
Inb.6,42,12,0.020744359,20.74435851
Inb.6,43,1,0.025215657,25.21565699
Inb.6,43,2,0.017397855,17.39785545
Inb.6,43,3,0.027674069,27.67406854
Inb.6,43,4,0.024043028,24.04302812
Inb.6,43,5,0.023723877,23.72387707
Inb.6,43,6,0.033458041,33.45804147
Inb.6,43,7,0.030889506,30.88950637
Inb.6,43,8,0.008645728,8.645727795
Inb.6,43,9,0.003814024,3.814024468
Inb.6,43,10,0.023407563,23.4075629
Inb.6,43,11,0.023660388,23.66038769
Inb.6,43,12,0.027323472,27.32347221
Inb.6,44,1,0.014115111,14.11511125
Inb.6,44,2,0.018505788,18.50578843
Inb.6,44,3,0.016734667,16.73466689
Inb.6,44,4,0.013936063,13.93606336
Inb.6,44,5,0.013451503,13.45150258
Inb.6,44,6,0.014986553,14.98655321
Inb.6,44,7,0.014523562,14.52356216
Inb.6,44,8,0.01384711,13.84711003
Inb.6,44,9,0.015844541,15.84454135
Inb.6,44,10,0.015316434,15.31643418
Inb.6,44,11,0.013408017,13.40801716
Inb.6,44,12,0.012146625,12.14662506
Inb.6,45,1,0.028241239,28.2412395
Inb.6,45,2,0.034589379,34.58937859
Inb.6,45,3,0.023407563,23.4075629
Inb.6,45,4,0.024171486,24.1714857
Inb.6,45,5,0.012683037,12.68303663
Inb.6,45,6,0.015080317,15.08031657
Inb.6,45,7,0.019380797,19.38079742
Inb.6,45,8,0.014205207,14.20520743
Inb.6,45,9,0.011081305,11.08130545
Inb.6,45,10,0.014846638,14.84663816
Inb.6,45,11,0.013802776,13.80277567
Inb.6,45,12,0.012269043,12.26904254